year,league_id,player_name,team_name,prev_team_name,prev_team_category,birth,position
2015,1,茂木駿佑,ベガルタ仙台,仙台ユース,YOUTH,1996.10.02,MF
2015,1,西村拓真,ベガルタ仙台,富山第一高,HIGH,1996.10.22,FW
2015,1,摂津颯登,モンテディオ山形,山形ユース,YOUTH,1996.10.05,GK
2015,1,高木利弥,モンテディオ山形,神奈川大,UNIV,1992.11.25,DF
2015,1,大橋尚志,鹿島アントラーズ,鹿島ユース,YOUTH,1996.12.01,MF
2015,1,鈴木優磨,鹿島アントラーズ,鹿島ユース,YOUTH,1996.04.26,FW
2015,1,久保田和音,鹿島アントラーズ,大阪桐蔭高,HIGH,1997.01.01,MF
2015,1,斎藤翔太,浦和レッズ,浦和ユース,YOUTH,1996.12.07,MF
2015,1,茂木力也,浦和レッズ,浦和ユース,YOUTH,1996.09.27,DF
2015,1,中山雄太,柏レイソル,柏U-18,YOUTH,1997.02.16,DF
2015,1,大島康樹,柏レイソル,柏U-18,YOUTH,1996.05.30,FW
2015,1,三浦龍輝,柏レイソル,明治大,UNIV,1992.05.17,GK
2015,1,佐々木渉,FC東京,FC東京U-18,YOUTH,1996.07.28,MF
2015,1,小川諒也,FC東京,流通経済大柏高,HIGH,1996.11.24,DF
2015,1,三好康児,川崎フロンターレ,川崎FU-18,YOUTH,1997.03.26,MF
2015,1,板倉滉,川崎フロンターレ,川崎FU-18,YOUTH,1997.01.27,MF
2015,1,車屋紳太郎,川崎フロンターレ,筑波大,UNIV,1992.04.05,MF
2015,1,仲川輝人,横浜F・マリノス,専修大,UNIV,1992.07.27,FW
2015,1,田口潤人,横浜F・マリノス,横浜FMユース,YOUTH,1996.09.28,GK
2015,1,中島賢星,横浜F・マリノス,東福岡高,HIGH,1996.09.23,FW
2015,1,広瀬健太,湘南ベルマーレ,日本体育大,UNIV,1992.06.26,DF
2015,1,岡﨑亮平,湘南ベルマーレ,中央大,UNIV,1992.04.25,DF
2015,1,熊谷駿,ヴァンフォーレ甲府,仙台育英高,HIGH,1996.08.07,DF
2015,1,伊東純也,ヴァンフォーレ甲府,神奈川大,UNIV,1993.03.09,FW
2015,1,柴田隆太朗,松本山雅FC,拓殖大,UNIV,1992.11.25,FW
2015,1,谷奥健四郎,松本山雅FC,順天堂大,UNIV,1992.05.28,DF
2015,1,平松宗,アルビレックス新潟,国士舘大,UNIV,1992.11.20,FW
2015,1,松原后,清水エスパルス,浜松開誠館高,HIGH,1996.08.30,DF
2015,1,北川航也,清水エスパルス,清水ユース,YOUTH,1996.07.26,FW
2015,1,水谷拓磨,清水エスパルス,清水ユース,YOUTH,1996.04.24,DF
2015,1,宮本航汰,清水エスパルス,清水ユース,YOUTH,1996.06.19,MF
2015,1,大武峻,名古屋グランパス,福岡大,UNIV,1992.11.24,DF
2015,1,林瑞輝,ガンバ大阪,G大阪ユース,YOUTH,1996.09.04,GK
2015,1,嫁阪翔太,ガンバ大阪,G大阪ユース,YOUTH,1996.10.19,MF
2015,1,妹尾直哉,ガンバ大阪,G大阪ユース,YOUTH,1996.08.15,MF
2015,1,平尾壮,ガンバ大阪,G大阪ユース,YOUTH,1996.07.01,FW
2015,1,増山朝陽,ヴィッセル神戸,東福岡高,HIGH,1997.01.29,MF
2015,1,山口真司,ヴィッセル神戸,神戸U-18,YOUTH,1996.04.26,DF
2015,1,松澤香輝,ヴィッセル神戸,早稲田大,UNIV,1992.04.03,GK
2015,1,川﨑裕大,サンフレッチェ広島,流通経済大,UNIV,1992.08.20,DF
2015,1,山﨑凌吾,サガン鳥栖,福岡大,UNIV,1992.09.20,FW
2015,1,福田晃斗,サガン鳥栖,鹿屋体育大,UNIV,1992.05.01,MF
2015,1,笹原脩平,サガン鳥栖,秀岳館高,HIGH,1996.11.22,DF
2015,1,鎌田大地,サガン鳥栖,東山高,HIGH,1996.08.05,MF
2015,2,進藤亮佑,コンサドーレ札幌,札幌U-18,YOUTH,1996.06.07,DF
2015,2,今瀬淳也,水戸ホーリーホック,国士舘大,UNIV,1993.01.03,DF
2015,2,角口大征,水戸ホーリーホック,関東一高,HIGH,1996.07.15,FW
2015,2,麦倉捺木,水戸ホーリーホック,柏U-18,YOUTH,1996.05.22,DF
2015,2,吉満大介,栃木SC,鹿屋体育大,UNIV,1993.02.21,GK
2015,2,大岩亮太,ザスパクサツ群馬,秀岳館高,HIGH,1996.08.05,FW
2015,2,小牟田洋佑,ザスパクサツ群馬,駒澤大,UNIV,1992.07.18,FW
2015,2,川岸祐輔,ザスパクサツ群馬,駒澤大,UNIV,1992.05.26,FW
2015,2,江坂任,ザスパクサツ群馬,流通経済大,UNIV,1992.05.31,MF
2015,2,高山和真,大宮アルディージャ,大宮U18,YOUTH,1996.07.14,DF
2015,2,小島幹敏,大宮アルディージャ,大宮U18,YOUTH,1996.09.17,MF
2015,2,浦田樹,ジェフユナイテッド千葉,千葉U-18,YOUTH,1997.01.29,DF
2015,2,仲村京雅,ジェフユナイテッド千葉,千葉U-18,YOUTH,1996.04.25,MF
2015,2,北爪健吾,ジェフユナイテッド千葉,専修大,UNIV,1992.04.30,DF
2015,2,河津良一,ジェフユナイテッド千葉,専修大,UNIV,1992.05.22,DF
2015,2,伊藤槙人,ジェフユナイテッド千葉,駒澤大,UNIV,1992.10.18,DF
2015,2,中野雅臣,東京ヴェルディ,東京Vユース,YOUTH,1996.04.09,MF
2015,2,三竿健斗,東京ヴェルディ,東京Vユース,YOUTH,1996.04.16,MF
2015,2,大木暁,東京ヴェルディ,駒澤大,UNIV,1992.12.08,DF
2015,2,渋谷亮,東京ヴェルディ,中央大,UNIV,1992.07.25,MF
2015,2,楠元秀真,横浜FC,産業能率大,UNIV,1992.09.12,DF
2015,2,上田悠起,横浜FC,成立学園高,HIGH,1996.09.20,MF
2015,2,岩元颯オリビエ,ジュビロ磐田,鹿児島城西高,HIGH,1996.04.03,FW
2015,2,志村滉,ジュビロ磐田,市立船橋高,HIGH,1996.04.27,GK
2015,2,石田崚真,ジュビロ磐田,磐田U-18,YOUTH,1996.06.21,DF
2015,2,上原力也,ジュビロ磐田,磐田U-18,YOUTH,1996.08.25,MF
2015,2,清水貴文,ジュビロ磐田,中京大,UNIV,1992.06.30,MF
2015,2,小川雄大,FC岐阜,山梨学院高,HIGH,1996.10.04,MF
2015,2,苅部隆太郎,FC岐阜,明治大,UNIV,1992.12.19,MF
2015,2,小見恵吾,FC岐阜,大阪学院大,UNIV,1992.08.01,DF
2015,2,永島悠史,京都サンガF.C.,京都U-18,YOUTH,1996.07.12,MF
2015,2,奥川雅也,京都サンガF.C.,京都U-18,YOUTH,1996.04.14,FW
2015,2,大西勇輝,京都サンガF.C.,京都U-18,YOUTH,1996.07.30,MF
2015,2,内田恭兵,京都サンガF.C.,関西大,UNIV,1992.11.05,DF
2015,2,和田篤紀,京都サンガF.C.,関西大,UNIV,1993.02.09,MF
2015,2,沖野将基,セレッソ大阪,C大阪U-18,YOUTH,1996.12.13,MF
2015,2,阪本将基,セレッソ大阪,C大阪U-18,YOUTH,1996.06.24,MF
2015,2,西本雅崇,セレッソ大阪,C大阪U-18,YOUTH,1996.06.11,MF
2015,2,温井駿斗,セレッソ大阪,C大阪U-18,YOUTH,1996.11.14,DF
2015,2,前川大河,セレッソ大阪,C大阪U-18,YOUTH,1996.06.13,MF
2015,2,池田樹雷人,セレッソ大阪,三菱養和ユース,YOUTH,1996.09.17,DF
2015,2,米澤令衣,セレッソ大阪,神戸U-18,YOUTH,1996.07.20,MF
2015,2,似鳥康太,ファジアーノ岡山,JFAアカデミー福島,YOUTH,1996.04.16,GK
2015,2,木和田匡,ファジアーノ岡山,岡山U-18,YOUTH,1996.09.29,GK
2015,2,西林直輝,ファジアーノ岡山,岡山U-18,YOUTH,1996.04.03,DF
2015,2,宮本樹明,ファジアーノ岡山,岡山U-18,YOUTH,1997.03.16,DF
2015,2,佐々木陽次,徳島ヴォルティス,東京学芸大,UNIV,1992.07.02,MF
2015,2,近藤貴司,愛媛FC,早稲田大,UNIV,1992.04.26,MF
2015,2,田村友,アビスパ福岡,福岡大,UNIV,1992.11.22,MF
2015,2,邦本宜裕,アビスパ福岡,浦和ユース,YOUTH,1997.10.08,FW
2015,2,弓崎恭平,ギラヴァンツ北九州,福岡大,UNIV,1992.10.30,DF
2015,2,梶原夕希也,ギラヴァンツ北九州,北九州U-18,YOUTH,1996.06.24,DF
2015,2,中山開帆,ギラヴァンツ北九州,近畿大,UNIV,1993.01.11,GK
2015,2,小谷健悟,ギラヴァンツ北九州,鹿屋体育大,UNIV,1992.08.31,MF
2015,2,武内大,V・ファーレン長崎,福岡大,UNIV,1992.05.31,DF
2015,2,上形洋介,V・ファーレン長崎,早稲田大,UNIV,1992.09.25,FW
2015,2,北川滉平,V・ファーレン長崎,桃山学院大,UNIV,1995.04.29,MF
2015,2,田中達也,ロアッソ熊本,九州産業大,UNIV,1992.06.09,FW
2015,2,鈴木翔登,ロアッソ熊本,流通経済大,UNIV,1992.10.16,DF
2015,2,鈴木義宜,大分トリニータ,宮崎産業経営大,UNIV,1992.09.11,DF
2015,2,福森直也,大分トリニータ,関西学院大,UNIV,1992.08.29,DF
2015,2,坂井大将,大分トリニータ,大分U-18,YOUTH,1997.01.18,MF
2015,2,佐藤昂洋,大分トリニータ,大分U-18,YOUTH,1996.04.14,DF
2015,2,姫野宥弥,大分トリニータ,大分U-18,YOUTH,1996.09.27,MF
2015,2,森川裕基,カマタマーレ讃岐,立命館大,UNIV,1993.01.07,MF
2015,2,星野有亮,ツエーゲン金沢,専修大,UNIV,1992.05.12,MF
2015,2,玉城峻吾,ツエーゲン金沢,筑波大,UNIV,1991.04.25,MF
2015,3,平石直人,FC町田ゼルビア,東洋大,UNIV,1992.06.23,DF
2015,3,中西倫也,カターレ富山,桃山学院大,UNIV,1992.04.12,FW
2015,3,馬渡隼暉,カターレ富山,富山U-18,YOUTH,1996.10.03,FW
2015,3,中田大貴,カターレ富山,新潟医療福祉大,UNIV,1992.11.04,FW
2015,3,進藤誠司,カターレ富山,国士舘大,UNIV,1992.12.12,DF
2015,3,畑中槙人,ガイナーレ鳥取,鳥取U-18,YOUTH,1996.06.07,FW
2015,3,石輪聖人,ガイナーレ鳥取,鳥取U-18,YOUTH,1996.05.25,MF
2015,3,林誠道,ガイナーレ鳥取,大阪産業大学附属高,HIGH,1996.04.04,MF
2015,3,宮本龍,ガイナーレ鳥取,同志社大,UNIV,1992.08.04,MF
2015,3,秋山貴嗣,ガイナーレ鳥取,関西大,UNIV,1992.10.07,DF
2015,3,吉崎弘宣,ガイナーレ鳥取,環太平洋大,UNIV,1992.08.24,GK
2015,3,橘一輝,ガイナーレ鳥取,国士舘大,UNIV,1992.06.08,MF
2015,3,井上黎生人,ガイナーレ鳥取,鹿児島実業高,HIGH,1997.03.09,DF
2015,3,才藤龍治,FC琉球,東京国際大,UNIV,1993.03.12,FW
2015,3,今野太祐,FC琉球,東京国際大,UNIV,1992.12.18,GK
2015,3,菊野太紀,FC琉球,拓殖大,UNIV,1992.07.07,DF
2015,3,富樫佑太,FC琉球,国学院久我山高,HIGH,1995.12.18,MF
2015,3,船川琢之介,ブラウブリッツ秋田,秋田商業高,HIGH,1996.08.11,FW
2015,3,斎藤純平,ブラウブリッツ秋田,駒澤大,UNIV,1992.12.27,MF
2015,3,熊谷達也,ブラウブリッツ秋田,仙台大,UNIV,1992.09.25,MF
2015,3,浅沼優瑠,横浜スポーツ&カルチャークラブ,東洋大,UNIV,1992.04.12,GK
2015,3,泉宗太郎,横浜スポーツ&カルチャークラブ,関西学院大,UNIV,1992.08.05,MF
2015,3,吉田颯,横浜スポーツ&カルチャークラブ,Y.S.C.C.セカンド,OTHER,1992.10.04,DF
2015,3,佐々木雅人,横浜スポーツ&カルチャークラブ,東洋大,UNIV,1992.04.09,FW
2015,3,郡司健太朗,横浜スポーツ&カルチャークラブ,神奈川大,UNIV,1992.07.06,FW
2015,3,中山和弥,横浜スポーツ&カルチャークラブ,仙台大,UNIV,1992.05.10,DF
2015,3,宗近慧,横浜スポーツ&カルチャークラブ,法政大,UNIV,1992.05.29,DF
2015,3,添田隆司,藤枝MYFC,東京大,UNIV,1993.03.15,MF
2015,3,三橋拓也,藤枝MYFC,びわこ成蹊スポーツ大,UNIV,1992.03.06,MF
2015,3,中村宏輝,藤枝MYFC,びわこ成蹊スポーツ大,UNIV,1992.05.20,DF
2015,3,田島昇太,藤枝MYFC,大阪経済大,UNIV,1992.09.29,GK
2015,3,香川勇気,レノファ山口FC,阪南大,UNIV,1992.07.02,DF
2015,3,浦紘史,レノファ山口FC,佐賀大,UNIV,1992.10.10,MF
2015,3,原口拓人,レノファ山口FC,関西大,UNIV,1992.05.03,FW
2015,3,古澤慶太,レノファ山口FC,桐蔭横浜大,UNIV,1992.07.01,DF
2015,3,廣木雄磨,レノファ山口FC,東京学芸大,UNIV,1992.07.23,DF
2015,3,泉悠哉,レノファ山口FC,徳山大,UNIV,1992.12.18,DF
2015,3,星広太,福島ユナイテッドFC,神奈川大,UNIV,1992.07.27,MF
2015,3,齋藤恵太,福島ユナイテッドFC,仙台大,UNIV,1993.03.31,FW
2015,3,星雄次,福島ユナイテッドFC,法政大,UNIV,1992.07.27,DF
2015,3,黒木晃賢,SC相模原,横浜FCユース,YOUTH,1996.08.22,MF
2015,3,成田恭輔,SC相模原,阪南大,UNIV,1992.05.02,DF
2016,1,差波優人,ベガルタ仙台,明治大,UNIV,1993.06.28,MF
2016,1,常田克人,ベガルタ仙台,青森山田高,HIGH,1997.11.27,DF
2016,1,椎橋慧也,ベガルタ仙台,市立船橋高,HIGH,1997.06.20,DF
2016,1,佐々木匠,ベガルタ仙台,仙台ユース,YOUTH,1998.03.30,MF
2016,1,小島雅也,ベガルタ仙台,仙台ユース,YOUTH,1997.11.09,DF
2016,1,町田浩樹,鹿島アントラーズ,鹿島ユース,YOUTH,1997.08.25,DF
2016,1,田中稔也,鹿島アントラーズ,鹿島ユース,YOUTH,1997.12.02,MF
2016,1,平戸太貴,鹿島アントラーズ,鹿島ユース,YOUTH,1997.04.18,MF
2016,1,垣田裕暉,鹿島アントラーズ,鹿島ユース,YOUTH,1997.07.14,FW
2016,1,福島春樹,浦和レッズ,専修大,UNIV,1993.04.08,GK
2016,1,伊藤涼太郎,浦和レッズ,作陽高,HIGH,1998.02.06,MF
2016,1,山越康平,大宮アルディージャ,明治大,UNIV,1993.05.04,DF
2016,1,加藤有輝,大宮アルディージャ,大宮U18,YOUTH,1997.09.20,GK
2016,1,川田拳登,大宮アルディージャ,大宮U18,YOUTH,1997.07.09,FW
2016,1,黒川淳史,大宮アルディージャ,大宮U18,YOUTH,1998.02.04,MF
2016,1,藤沼拓夢,大宮アルディージャ,大宮U18,YOUTH,1997.06.14,FW
2016,1,湯澤聖人,柏レイソル,流通経済大,UNIV,1993.10.10,DF
2016,1,安西海斗,柏レイソル,柏U-18,YOUTH,1998.02.19,MF
2016,1,滝本晴彦,柏レイソル,柏U-18,YOUTH,1997.05.20,GK
2016,1,柳貴博,FC東京,FC東京U-18,YOUTH,1997.08.05,DF
2016,1,室屋成,FC東京,明治大,UNIV,1994.04.05,DF
2016,1,長谷川竜也,川崎フロンターレ,順天堂大,UNIV,1994.03.07,FW
2016,1,新井一耀,横浜F・マリノス,順天堂大,UNIV,1993.11.08,DF
2016,1,和田昌士,横浜F・マリノス,横浜FMユース,YOUTH,1997.04.11,FW
2016,1,遠藤渓太,横浜F・マリノス,横浜FMユース,YOUTH,1997.11.22,MF
2016,1,富樫敬真,横浜F・マリノス,関東学院大,UNIV,1993.08.10,FW
2016,1,山根視来,湘南ベルマーレ,桐蔭横浜大,UNIV,1993.12.22,MF
2016,1,森晃太,ヴァンフォーレ甲府,名古屋U18,YOUTH,1997.06.13,FW
2016,1,早川史哉,アルビレックス新潟,筑波大,UNIV,1994.01.12,DF
2016,1,端山豪,アルビレックス新潟,慶應義塾大,UNIV,1993.04.09,MF
2016,1,宮崎幾笑,アルビレックス新潟,新潟U-18,YOUTH,1998.02.17,MF
2016,1,小川航基,ジュビロ磐田,桐光学園高,HIGH,1997.08.08,FW
2016,1,荒木大吾,ジュビロ磐田,青山学院大,UNIV,1994.02.17,MF
2016,1,大南拓磨,ジュビロ磐田,鹿児島実業高,HIGH,1997.12.13,DF
2016,1,高橋諒,名古屋グランパス,明治大,UNIV,1993.07.16,DF
2016,1,和泉竜司,名古屋グランパス,明治大,UNIV,1993.11.06,MF
2016,1,呉屋大翔,ガンバ大阪,関西学院大,UNIV,1994.01.02,FW
2016,1,野田裕喜,ガンバ大阪,大津高,HIGH,1997.07.27,DF
2016,1,一美和成,ガンバ大阪,大津高,HIGH,1997.11.10,FW
2016,1,初瀬亮,ガンバ大阪,G大阪ユース,YOUTH,1997.07.10,DF
2016,1,市丸瑞希,ガンバ大阪,G大阪ユース,YOUTH,1997.05.08,MF
2016,1,堂安律,ガンバ大阪,G大阪ユース,YOUTH,1998.06.16,MF
2016,1,髙木彰人,ガンバ大阪,G大阪ユース,YOUTH,1997.08.04,FW
2016,1,小林成豪,ヴィッセル神戸,関西学院大,UNIV,1994.01.08,MF
2016,1,松下佳貴,ヴィッセル神戸,阪南大,UNIV,1994.03.03,MF
2016,1,藤谷壮,ヴィッセル神戸,神戸U-18,YOUTH,1997.10.28,DF
2016,1,東隼也,ヴィッセル神戸,神戸U-18,YOUTH,1997.11.13,DF
2016,1,中坂勇哉,ヴィッセル神戸,神戸U-18,YOUTH,1997.08.05,MF
2016,1,森島司,サンフレッチェ広島,四日市中央工高,HIGH,1997.04.25,MF
2016,1,長沼洋一,サンフレッチェ広島,広島ユース,YOUTH,1997.04.14,MF
2016,1,下坂晃城,アビスパ福岡,鹿屋体育大,UNIV,1993.09.25,DF
2016,1,冨安健洋,アビスパ福岡,福岡U-18,YOUTH,1998.11.05,DF
2016,1,三丸拡,サガン鳥栖,筑波大,UNIV,1993.07.06,DF
2016,1,辻周吾,サガン鳥栖,千葉U-18,YOUTH,1997.07.21,GK
2016,2,永藤歩,モンテディオ山形,市立船橋高,HIGH,1997.12.25,FW
2016,2,宮本拓弥,水戸ホーリーホック,早稲田大,UNIV,1993.05.21,FW
2016,2,山岸祐也,ザスパクサツ群馬,流通経済大,UNIV,1993.08.29,MF
2016,2,瀬川祐輔,ザスパクサツ群馬,明治大,UNIV,1994.02.07,MF
2016,2,中村俊貴,ザスパクサツ群馬,国士舘大,UNIV,1993.05.17,MF
2016,2,八角大智,ザスパクサツ群馬,早稲田大,UNIV,1992.04.15,DF
2016,2,中村駿,ザスパクサツ群馬,駒澤大,UNIV,1994.02.24,MF
2016,2,志村駿太,ザスパクサツ群馬,群馬U-18,YOUTH,1997.04.26,MF
2016,2,福島遼,ザスパクサツ群馬,東京国際大,UNIV,1992.12.17,FW
2016,2,大野哲煥,ジェフユナイテッド千葉,城西国際大,UNIV,1993.10.25,GK
2016,2,岡野洵,ジェフユナイテッド千葉,千葉U-18,YOUTH,1997.12.09,DF
2016,2,林昇吾,東京ヴェルディ,東京Vユース,YOUTH,1997.04.09,MF
2016,2,井上潮音,東京ヴェルディ,東京Vユース,YOUTH,1997.08.03,MF
2016,2,郡大夢,東京ヴェルディ,東京Vユース,YOUTH,1997.09.11,FW
2016,2,福田友也,FC町田ゼルビア,国士舘大,UNIV,1992.09.10,DF
2016,2,前嶋洋太,横浜FC,横浜FCユース,YOUTH,1997.08.12,MF
2016,2,齋藤功佑,横浜FC,横浜FCユース,YOUTH,1997.06.16,FW
2016,2,前田大然,松本山雅FC,山梨学院高,HIGH,1997.10.20,FW
2016,2,光崎伸,清水エスパルス,東海学園高,HIGH,1997.08.22,MF
2016,2,青木翼,FC岐阜,順天堂大,UNIV,1993.11.17,MF
2016,2,田代雅也,FC岐阜,法政大,UNIV,1993.05.01,DF
2016,2,鈴木潤,FC岐阜,中京大,UNIV,1993.07.30,DF
2016,2,瀧谷亮,FC岐阜,大阪学院大,UNIV,1994.02.16,FW
2016,2,荻野広大,京都サンガF.C.,京都U-18,YOUTH,1997.05.02,MF
2016,2,沼大希,京都サンガF.C.,京都U-18,YOUTH,1997.04.22,FW
2016,2,澤上竜二,セレッソ大阪,大阪体育大,UNIV,1993.10.08,FW
2016,2,木本恭生,セレッソ大阪,福岡大,UNIV,1993.08.06,MF
2016,2,岸本武流,セレッソ大阪,C大阪U-18,YOUTH,1997.07.16,FW
2016,2,庄司朋乃也,セレッソ大阪,C大阪U-18,YOUTH,1997.10.08,DF
2016,2,久保飛翔,ファジアーノ岡山,慶應義塾大,UNIV,1993.11.10,DF
2016,2,藤本佳希,ファジアーノ岡山,明治大,UNIV,1994.02.03,FW
2016,2,井筒陸也,徳島ヴォルティス,関西学院大,UNIV,1994.02.10,DF
2016,2,仲島義貴,愛媛FC,国士舘大,UNIV,1993.08.18,DF
2016,2,中村慶太,V・ファーレン長崎,流通経済大,UNIV,1993.06.30,MF
2016,2,田上大地,V・ファーレン長崎,流通経済大,UNIV,1993.06.16,DF
2016,2,富澤雅也,V・ファーレン長崎,法政大,UNIV,1993.07.14,GK
2016,2,八久保颯,ロアッソ熊本,阪南大,UNIV,1993.06.23,MF
2016,2,玉城史也,カマタマーレ讃岐,関西国際大,UNIV,1993.07.23,MF
2016,2,奥山政幸,レノファ山口FC,早稲田大,UNIV,1993.07.28,DF
2016,2,篠原宏仁,レノファ山口FC,関西大,UNIV,1993.11.30,MF
2016,3,古波津辰希,栃木SC,流通経済大,UNIV,1993.09.11,MF
2016,3,西谷和希,栃木SC,流通経済大,UNIV,1993.10.05,MF
2016,3,萱沼優聖,カターレ富山,関東学院大,UNIV,1993.08.06,FW
2016,3,西室隆規,カターレ富山,法政大,UNIV,1993.06.02,MF
2016,3,脇本晃成,カターレ富山,東京学芸大,UNIV,1994.01.08,DF
2016,3,石坂元気,カターレ富山,東洋大,UNIV,1993.07.13,DF
2016,3,磯江太勢,ガイナーレ鳥取,鳥取U-18,YOUTH,1997.04.19,MF
2016,3,曽我大地,ガイナーレ鳥取,鳥取U-18,YOUTH,1998.03.10,DF
2016,3,亀島周,ガイナーレ鳥取,流通経済大,UNIV,1993.04.21,DF
2016,3,河合秀人,ガイナーレ鳥取,大阪学院大,UNIV,1993.10.10,MF
2016,3,山道淳司,ガイナーレ鳥取,福岡大,UNIV,1994.01.29,DF
2016,3,山本蓮,ガイナーレ鳥取,久御山高,HIGH,1997.05.13,MF
2016,3,岩田智輝,大分トリニータ,大分U-18,YOUTH,1997.04.07,MF
2016,3,吉平翼,大分トリニータ,大分U-18,YOUTH,1998.01.05,FW
2016,3,江頭一輝,大分トリニータ,大分U-18,YOUTH,1997.05.13,MF
2016,3,山川デション諒,FC琉球,前原高,HIGH,1997.04.21,FW
2016,3,上門知樹,FC琉球,与勝高,HIGH,1997.04.27,FW
2016,3,宮城晃太,FC琉球,大阪産業大,UNIV,1993.10.10,MF
2016,3,山内達朗,FC琉球,大阪産業大,UNIV,1994.01.23,FW
2016,3,知念雄太朗,FC琉球,立命館大,UNIV,1993.11.19,MF
2016,3,積田景介,FC琉球,駒澤大,UNIV,1993.06.23,GK
2016,3,増谷幸祐,FC琉球,日本体育大,UNIV,1993.07.01,DF
2016,3,瀧澤修平,FC琉球,東洋大,UNIV,1993.07.19,DF
2016,3,青島拓馬,ブラウブリッツ秋田,法政大,UNIV,1993.04.06,MF
2016,3,畠中佑樹,ブラウブリッツ秋田,東海学園大,UNIV,1993.10.26,MF
2016,3,深井脩平,ブラウブリッツ秋田,北陸大,UNIV,1993.07.20,DF
2016,3,堺俊暉,ブラウブリッツ秋田,仙台大,UNIV,1993.09.18,FW
2016,3,遊馬将也,ブラウブリッツ秋田,東洋大,UNIV,1993.06.04,FW
